match_id,1_result,1.0TOP_championId,1.0TOP_xp_per_min,1.0TOP_creeps_per_min,1.0TOP_gold_per_min,1.0TOP_damage_taken_per_min,1.0TOP_first_blood,1.0TOP_first_blood_assist,1.0TOP_first_tower,1.0TOP_first_tower_assist,1.0MIDDLE_championId,1.0MIDDLE_xp_per_min,1.0MIDDLE_creeps_per_min,1.0MIDDLE_gold_per_min,1.0MIDDLE_damage_taken_per_min,1.0MIDDLE_first_blood,1.0MIDDLE_first_blood_assist,1.0MIDDLE_first_tower,1.0MIDDLE_first_tower_assist,1.0JUNGLE_championId,1.0JUNGLE_xp_per_min,1.0JUNGLE_creeps_per_min,1.0JUNGLE_gold_per_min,1.0JUNGLE_damage_taken_per_min,1.0JUNGLE_first_blood,1.0JUNGLE_first_blood_assist,1.0JUNGLE_first_tower,1.0JUNGLE_first_tower_assist,1.0ADC_championId,1.0ADC_xp_per_min,1.0ADC_creeps_per_min,1.0ADC_gold_per_min,1.0ADC_damage_taken_per_min,1.0ADC_first_blood,1.0ADC_first_blood_assist,1.0ADC_first_tower,1.0ADC_first_tower_assist,1.0SUPPORT_championId,1.0SUPPORT_xp_per_min,1.0SUPPORT_creeps_per_min,1.0SUPPORT_gold_per_min,1.0SUPPORT_damage_taken_per_min,1.0SUPPORT_first_blood,1.0SUPPORT_first_blood_assist,1.0SUPPORT_first_tower,1.0SUPPORT_first_tower_assist,2.0ADC_championId,2.0ADC_xp_per_min,2.0ADC_creeps_per_min,2.0ADC_gold_per_min,2.0ADC_damage_taken_per_min,2.0ADC_first_blood,2.0ADC_first_blood_assist,2.0ADC_first_tower,2.0ADC_first_tower_assist,2.0JUNGLE_championId,2.0JUNGLE_xp_per_min,2.0JUNGLE_creeps_per_min,2.0JUNGLE_gold_per_min,2.0JUNGLE_damage_taken_per_min,2.0JUNGLE_first_blood,2.0JUNGLE_first_blood_assist,2.0JUNGLE_first_tower,2.0JUNGLE_first_tower_assist,2.0MIDDLE_championId,2.0MIDDLE_xp_per_min,2.0MIDDLE_creeps_per_min,2.0MIDDLE_gold_per_min,2.0MIDDLE_damage_taken_per_min,2.0MIDDLE_first_blood,2.0MIDDLE_first_blood_assist,2.0MIDDLE_first_tower,2.0MIDDLE_first_tower_assist,2.0TOP_championId,2.0TOP_xp_per_min,2.0TOP_creeps_per_min,2.0TOP_gold_per_min,2.0TOP_damage_taken_per_min,2.0TOP_first_blood,2.0TOP_first_blood_assist,2.0TOP_first_tower,2.0TOP_first_tower_assist,2.0SUPPORT_championId,2.0SUPPORT_xp_per_min,2.0SUPPORT_creeps_per_min,2.0SUPPORT_gold_per_min,2.0SUPPORT_damage_taken_per_min,2.0SUPPORT_first_blood,2.0SUPPORT_first_blood_assist,2.0SUPPORT_first_tower,2.0SUPPORT_first_tower_assist
2632482816,Fail,122,353.6,5.4,209,578.9,False,False,False,False,90,491.5,7,308.6,335.1,False,False,False,False,5,339.2,0,366.2,764.1,False,False,False,False,67,291.9,5.1,399.8,478.8,True,False,False,False,25,271.8,0.7,247.6,194,False,False,False,False,145,325.3,7.5,363.5,486.7,False,False,False,False,517,340.7,0.2,307,848.4,False,False,False,False,41,437.2,5.2,275.7,543.7,False,False,False,False,31,537.8,6,347.1,453.3,False,False,True,False,89,288.2,1.4,325.1,360.1,False,False,False,False
2633793545,Win,267,272,0,110.3,35.2,False,False,False,False,67,317.2,8.4,269.5,154.2,False,False,False,False,420,399.6,6,243.9,333.7,False,False,False,False,24,317.7,0,251.3,690.1,False,False,False,False,1,432.2,7.4,285.3,277.7,False,False,False,False,421,297.2,0.5,249.6,584.8,False,False,False,False,131,399.6,5.1,286.3,257.1,True,False,False,False,6,377.1,5.7,257.6,329.4,False,False,False,False,202,312.8,9.3,289.1,53.5,False,False,False,False,350,312.8,0,117.3,2.5,False,False,False,False
2672394254,Win,54,415.3,4,226.8,547.2,False,False,False,False,90,355.1,4.2,201,189,False,False,False,False,111,261.3,1.4,177.1,246.9,False,False,False,False,202,276.4,5.6,297.6,205.6,False,False,False,False,120,325.2,0.1,301.6,794.7,True,False,False,False,2,516.4,7.7,351.5,736.6,False,False,True,False,236,347.5,7.4,385.5,143,False,False,False,False,412,255.1,1.4,196,299.7,False,False,False,False,74,437.7,6.6,245.6,217.7,False,False,False,False,777,256.2,0,220.2,766.9,False,False,False,False
2448228369,Fail,101,423.5,6.3,221.7,247.9,False,False,False,False,89,273.7,1.3,170.8,265,False,False,False,True,236,319,8.7,287.1,122.3,False,False,False,True,121,339.3,0.5,280.9,734.9,False,False,True,False,82,415.9,5.7,213.5,378.5,False,False,False,False,92,535.2,7.8,331.8,179.2,False,False,False,False,29,257.1,0,267.8,605.1,True,False,False,False,145,224.6,6.2,227.5,125.8,False,False,False,False,497,242.2,1.7,152.6,204,False,False,False,False,245,413,7,260,450.7,False,False,False,False
2318303267,Win,43,271.7,0.6,168.7,198.3,False,False,False,False,55,504,4.7,350.9,332.6,False,False,False,False,110,262.5,6.2,227.8,363.6,False,False,False,False,107,259,0.2,222.2,631.4,False,False,False,False,114,473.8,6.4,292.3,414.4,False,False,False,False,84,373.5,5.6,227.3,543.2,False,False,False,False,64,218.3,0,263.7,691.8,False,False,False,False,81,298.8,7,291.7,269.5,False,False,False,False,13,444.2,6.2,229.4,298,False,False,False,False,497,265.4,1.2,206.8,185.1,True,False,False,False
2437513256,Fail,67,295.2,6.9,241.6,73.6,False,False,False,False,63,286.3,0.2,155.1,67.3,False,False,False,False,55,444.7,6,243.2,427.4,False,False,False,False,75,467.2,5.2,206.9,615.9,False,False,False,False,28,349.9,0,282.5,661.9,False,False,False,False,48,368.7,0.9,327.8,498.1,False,False,False,True,57,487,7.7,287,402.1,False,False,False,False,134,405.8,5.4,289,383.9,True,False,True,False,497,271.7,0.4,215,178.1,False,False,False,True,110,321.1,7.1,242.7,92.3,False,False,False,False
2431385641,Win,53,283.9,1.3,151,299.3,False,False,False,False,35,267.9,0.1,224.9,436.3,False,False,False,False,223,419.5,6.1,314.9,720,True,False,False,False,131,452.8,7,281.3,291.1,False,False,True,False,498,316.7,8.6,321.1,285.6,False,False,False,False,8,429.8,6.2,228.2,383.4,False,False,False,False,101,280,0.3,182.2,102.4,False,False,False,False,24,338.9,3.9,209.5,599.9,False,False,False,False,56,387.4,0.6,364.7,754.8,False,False,False,False,81,295,7.6,271.9,93.8,False,False,False,False
2265284652,Win,134,465,7.5,310.7,255,False,False,False,False,19,260.6,0,238.1,719.9,False,False,False,False,222,306.6,6.5,248.3,347,False,False,False,False,75,462.6,6.1,232.4,475,False,False,False,False,555,283,1.1,173,339.2,False,False,False,False,1,412.5,6.2,301.5,346.9,False,False,False,False,412,332.6,1.3,236.7,202.2,True,False,False,False,157,431.2,7.2,232.7,346.8,False,False,False,False,22,309,5.6,263.6,267.4,False,False,False,False,79,325.4,0.3,258.9,601.8,False,False,False,False
2421653554,Fail,64,248.3,0.3,262.3,684.7,False,False,False,False,240,390.6,5.1,224.4,579.7,False,False,False,False,517,338.5,4.3,264.2,693.2,False,False,False,False,101,295.5,2.1,246.5,212.2,False,False,False,False,222,321.9,4.5,316.4,292.6,False,False,False,False,51,312.1,6.7,319.6,269,False,False,True,False,117,198.4,0.2,227.5,218.8,False,False,False,True,19,330.6,0.3,379.9,713.8,False,False,False,False,245,392.4,4.7,352.4,380,True,False,False,False,126,443.7,5.3,293.3,363.4,False,False,False,False
2474410039,Fail,114,414.3,5,257.9,470.7,False,False,True,False,238,372.4,5.7,273.9,276.7,False,False,False,False,67,321.4,6.3,250.9,211.9,False,False,False,False,111,262.4,1.3,192.2,322.4,False,False,False,False,35,383.9,0.7,265.9,632.8,False,False,False,True,266,411.6,5.4,329.1,697.9,True,False,False,False,134,465.9,7.1,285.1,174.3,False,False,False,False,89,273.4,1.3,148.5,321.4,False,False,False,False,81,264.6,5.9,217.9,260.8,False,False,False,False,245,310.1,0.5,264.6,739.1,False,False,False,False
2479587388,Win,110,278.3,6,428.5,333.5,True,False,False,False,61,475,7.5,259.5,163.3,False,False,False,False,555,246.4,1.4,243.3,354.9,False,False,False,False,72,336.4,0.4,292.2,811.4,False,False,False,True,420,447.7,7.6,267.3,534.1,False,False,True,False,222,244,6.1,335.3,424.3,False,False,False,False,111,300.9,1.4,266.7,378,False,False,False,False,19,260.1,0,268.7,721.9,False,False,False,False,75,469.5,6.4,284.2,478.5,False,False,False,False,103,469.8,7.8,294.9,307.5,False,False,False,False
2647523398,Win,114,462.8,6.2,309.6,522.3,True,False,True,False,103,408.6,5.4,280.1,353.7,False,False,False,False,32,336.7,0.1,286.7,647.8,False,False,False,False,53,284.1,1.3,176.5,227.8,False,False,False,False,67,309.4,6.7,292.8,339.3,False,False,False,False,84,427.5,6.1,263.9,351.5,False,False,False,False,99,248.3,1.3,219,165.5,False,False,False,False,51,306.1,5.2,249.9,221.5,False,False,False,False,106,424.8,4.7,247.7,651.4,False,False,False,False,72,284.2,0.5,253.5,702.6,False,False,False,False
2483486791,Win,202,386.9,5.1,272.4,206.8,False,False,False,False,5,399.6,5.1,229.2,441.5,False,False,False,False,141,371.5,1,292.2,662,False,False,False,False,37,299.2,0,244.7,352.2,False,False,True,False,222,318.2,5.2,398.6,290.1,False,False,False,True,67,254.6,5,262.5,450.8,False,False,False,False,8,468.2,6.5,305.2,511.5,True,False,False,False,19,301.3,0,271,847.8,False,False,False,False,238,382.4,5.5,203.5,223.5,False,False,False,False,350,257.6,0.2,196.5,220,False,False,False,False
2488631370,Win,26,304.8,1.4,280.3,245.8,False,False,False,False,39,377.9,6,237.2,463.6,False,False,False,False,245,422.2,1.5,335.5,773.3,False,False,False,False,8,443.8,5.6,303.2,498.5,False,False,True,False,67,340.4,5.3,303.6,269.4,False,False,False,False,2,340.8,0.2,279.9,858.3,False,False,False,False,18,335.4,7.9,372,340.9,True,False,False,False,111,255.9,0.9,219.2,314.2,False,False,False,False,82,563.2,7.6,398.6,284.6,False,False,False,False,157,443.2,6.6,234.5,433,False,False,False,False
2206728266,Win,13,384.6,5.9,245.1,395.8,False,False,False,False,202,291.2,6.6,276.5,301.7,False,False,False,False,267,283.4,0,181.3,297.4,False,False,False,False,141,277.2,0.7,223.6,690.6,False,False,False,False,6,429.2,6.1,332.1,548.7,True,False,False,False,99,235,0.4,160.5,225.6,False,False,False,False,107,405.5,0.5,365.4,903.2,False,False,False,True,143,451.8,5.9,244.9,359.8,False,False,False,False,58,466.9,6,316.3,467.9,False,False,True,False,498,298,5.8,303.7,375.3,False,False,False,False
2519957588,Win,103,436.9,7,307,375.5,False,False,False,False,222,313,6.7,284.1,137.2,False,False,False,False,6,416.1,5.3,206.1,249.9,False,False,False,False,54,295.4,1.1,226.2,94.8,False,False,False,False,32,330.9,0.3,248.1,575.4,False,False,False,False,113,365.9,0.1,285.7,786.7,False,False,True,False,22,292.3,7.3,241.7,199,False,False,False,False,84,456.5,6,254.8,385.6,True,False,False,False,16,264.3,0,124.8,228.3,False,False,False,False,62,432.5,6.3,247.5,288.8,False,False,False,True
2180874341,Fail,429,317.3,7.4,297.5,256.6,True,False,False,True,53,244.1,1.3,179.4,369.1,False,False,False,True,5,317.3,0.2,259.1,769.8,False,False,False,False,266,415.6,6.6,267.1,344.3,False,False,False,False,61,448.4,7.4,363.7,230.6,False,False,True,False,201,292.7,1.3,160.3,230.3,False,False,False,False,101,391,5.1,275.5,377.3,False,False,False,False,28,320.6,0.4,288.6,563.7,False,False,False,False,222,328.4,7.1,317.5,186,False,False,False,False,98,404,5.3,220.4,290.1,False,False,False,False
2399076460,Fail,13,496,6.7,301,352.1,False,False,False,False,40,263.9,0.3,162.1,253.3,False,False,False,False,17,354,5.5,242.9,468.2,False,False,False,False,23,394.3,0,327.5,883.7,False,False,False,False,145,273.7,4.6,264.9,367.1,True,False,False,False,142,413.8,6.4,264.2,428.6,False,False,False,False,39,566.4,8.4,426.7,614,False,False,True,False,267,275.4,0.3,221.1,223,False,False,False,False,31,323.2,0.4,263.2,825.1,False,False,False,False,81,312.6,8,322.9,255,False,False,False,False
2404221037,Win,55,527.4,7.6,369.5,506.1,True,False,True,False,24,382.6,5,220.2,457.5,False,False,False,False,21,362.2,8.3,346.3,227.1,False,False,False,False,19,286.7,0.4,280.4,731.2,False,False,False,True,134,326.1,0.8,249.9,228.1,False,False,False,False,51,278,6.3,230.8,407.9,False,False,False,False,86,462.4,6.4,337,244,False,False,False,False,8,368.2,5.5,298.8,661.1,False,False,False,False,16,182.8,0.2,139.2,261.8,False,False,False,False,875,377,0.5,275.8,753.6,False,False,False,False
2625077359,Fail,202,235.7,4.4,179.4,319.5,False,False,False,False,142,544.1,7.4,340.7,345.6,False,False,False,False,266,512.1,6.8,335.6,307.2,False,False,False,False,101,299.7,1.2,156.9,206.8,False,False,False,False,120,354.9,0,285.2,739.4,False,False,False,False,28,328.5,0,300.2,594.4,False,False,False,False,53,295.7,1.2,249.4,191.9,False,False,False,False,38,434.1,6.3,216.8,456.1,False,False,False,False,360,325.3,7.8,409.8,307.5,True,False,False,False,24,383.8,5.2,218.4,554.1,False,False,False,False
2380300401,Win,115,402.4,6.5,231.7,320.2,False,False,True,False,21,317.2,6.6,277.3,247.4,False,False,False,False,48,370.3,0,295.2,721.2,False,False,False,False,25,270.5,0.3,174,170.4,False,False,False,False,27,468.7,8.1,273.8,430.1,False,False,False,False,143,273.1,0.5,154.6,197.7,False,False,False,False,86,467.4,6.5,270.6,386.6,True,False,False,False,28,325.1,0,251.5,655.3,False,False,False,False,81,284.4,7.7,261.9,267.7,False,False,False,False,103,434.2,4.4,245.9,416.4,False,False,False,False
2426503286,Win,99,350.1,5.3,222.6,375.7,False,False,False,False,114,430.4,5.6,311.7,713.5,True,False,False,False,222,271.1,6.2,337.4,253.6,False,False,False,False,24,325.8,0.8,225.6,558,False,False,False,False,143,290.3,0.4,205.9,260.2,False,False,False,False,57,367.6,5.7,319.2,770.4,False,False,False,True,117,315.5,0.1,209.1,281.4,False,False,False,False,67,305.6,5.7,292.2,397.1,False,False,False,False,238,489.8,7.2,336.3,229.6,False,False,False,False,19,365.3,1.3,321.3,603.6,False,False,True,False
2655322232,Fail,518,491.1,6.9,347.4,206.3,False,False,False,False,18,513,8.3,306.1,320.7,False,False,False,False,254,271.1,0.2,220.1,538.7,False,False,False,False,67,245,4.2,238.8,372.6,False,False,False,False,89,190.4,1.1,163.7,420.2,False,False,False,False,121,277.2,0.6,357.1,869.4,True,False,True,False,21,316.6,6.2,338.8,244.2,False,False,False,True,555,244.6,1.4,237,335.2,False,False,False,False,84,404.7,3.8,175.4,336.2,False,False,False,False,17,388.7,5.2,204.2,169.1,False,False,False,False
2662400124,Win,84,520.9,7,353.4,528.7,True,False,True,False,202,307.2,6.4,306.7,302.4,False,False,False,True,40,272.4,0.1,258.5,224.3,False,False,False,True,92,407.4,7.4,281.3,252.7,False,False,False,False,141,388.4,0.4,332.2,753.3,False,False,False,False,64,328.3,0.5,292.8,703.2,False,False,False,False,145,278,5.5,228.6,286.2,False,False,False,False,54,229.7,0.1,179.9,312.5,False,False,False,False,39,404.5,5.7,263.9,581.8,False,False,False,False,24,463.9,6.8,263.5,321.6,False,False,False,False
2576646271,Win,75,353.5,4.9,231.3,624.1,False,False,False,False,80,314.7,1,255.4,235.9,False,False,False,True,429,343.8,8.3,482.4,212.9,True,False,True,False,79,293.1,0.4,237.4,649.3,False,False,False,False,134,380.8,5.7,201.9,365.8,False,False,False,False,64,344.5,0.1,327.6,667.1,False,False,False,False,61,479.8,8.7,326.4,258.7,False,False,False,False,29,207.9,3.4,180,340,False,False,False,False,350,222.2,0.4,131.1,94.2,False,False,False,False,117,536.3,7.7,383.8,366.6,False,False,False,False
2556526725,Win,22,300.3,6.5,246.8,58.9,False,False,False,True,201,237.3,1.2,165.4,297.4,False,False,True,False,92,396,5.8,253.6,404.2,False,False,False,False,157,462.7,4.7,398.1,722.1,False,False,False,True,28,310,0,251.9,528.3,False,False,False,False,99,220.2,0.4,192.4,141.2,False,False,False,False,777,353.2,4.3,220,623.3,False,False,False,False,11,374.5,1.7,401.7,800.6,False,False,False,False,114,497.2,7.1,365.7,327,True,False,False,False,236,366,8.1,312.6,107.4,False,False,False,False
2485944459,Win,875,527.5,7.6,335.7,510.2,False,False,False,False,134,564,6.9,371.1,263.3,False,False,False,False,59,275.6,0,269.4,571.8,True,False,False,False,50,249.1,0.1,148.7,246,False,False,False,False,202,325.9,8,323.7,225.3,False,False,False,False,245,309.7,0.6,233.6,703.1,False,False,False,False,86,361.3,3.9,179.8,537.2,False,False,False,False,145,298.2,7.8,283.2,303.3,False,False,False,False,53,286.1,1.2,198.8,276.6,False,False,False,False,99,385.1,4.3,191.6,437.7,False,False,False,False
2217246896,Win,106,362.6,4.7,212.7,284.2,False,False,False,False,222,356.4,6.5,325.6,334.1,False,False,True,False,16,422.5,4.4,235.2,445.4,False,False,False,True,40,276.6,0.1,197.5,292.9,False,False,False,True,30,424.5,3,387.1,467.9,False,False,False,False,25,249.4,0.1,204.6,386.2,True,False,False,False,51,299.8,5.5,249.8,360.4,False,False,False,False,64,336.1,0.1,326.3,759.7,False,False,False,False,24,438.3,6.3,265.8,332.6,False,False,False,False,238,454,4.7,258.2,351,False,False,False,False
2628288703,Fail,89,294.1,1.1,320.2,362.3,True,False,False,False,28,354.7,0.2,337.7,637.1,False,False,False,False,4,468.7,6.3,316.4,489.4,False,False,False,True,875,422,6.7,253.4,337.9,False,False,False,False,22,282.6,5.1,296.6,199.2,False,False,True,False,53,271.6,1.7,218.3,304.2,False,False,False,False,164,413.3,4.8,223.5,246.3,False,False,False,False,67,278.6,6.4,249.6,394,False,False,False,False,11,298.4,0,259.5,740,False,False,False,False,777,464.6,7.4,310.8,611.8,False,False,False,False
2688123074,Fail,142,419.9,6.7,233.1,365.6,False,False,False,False,20,329.8,0.1,254.3,921.1,False,False,True,False,63,283.6,0.7,250.3,261.5,False,False,False,False,145,338.8,7.3,377.9,371.3,False,False,False,False,67,423.4,3.9,266.7,386.9,False,False,False,True,75,379.1,6.2,279.7,712.5,False,False,False,False,121,372.1,1.3,368.5,722.7,True,False,False,False,202,224.5,4.5,223.3,374,False,False,False,False,80,295.6,2.2,178.3,403.2,False,False,False,False,34,526.4,7.9,305,287.3,False,False,False,False
2536603848,Fail,15,317.2,7.6,297.2,233.1,False,False,False,False,497,267.3,1.3,155.3,207.5,False,False,False,False,266,449.1,7.7,269.2,418,False,False,False,False,105,401.8,7.1,263.7,328.1,False,False,False,False,121,417.5,1.4,357.8,716.1,False,False,False,False,122,478.4,7.4,312.4,300.9,False,False,False,False,143,226,0.4,180.6,209.9,False,False,True,False,8,460.4,6.7,281,359.9,True,False,False,False,236,340,8,289.9,206.5,False,False,False,True,120,358.1,0.1,274.6,704.8,False,False,False,False
2556788945,Win,141,397.9,1.2,315.5,698.4,False,False,True,False,555,259.3,1.2,207.2,315.3,False,False,False,False,42,422.4,5.7,235.9,354.4,False,False,False,False,18,331.7,6.9,350,428,False,False,False,True,24,461.8,6.3,337.5,468.7,False,False,False,False,81,246.5,4.1,222.8,449.1,False,False,False,False,157,521,8.8,403.9,391.1,True,False,False,False,350,282.1,0.2,197.7,212.5,False,False,False,False,67,416.8,5,264.8,466.1,False,False,False,False,64,298.8,0.2,309.6,673.7,False,False,False,False
2592014555,Fail,64,308.9,0.5,231,651,False,False,False,False,84,390.9,4.3,226.8,450.1,False,False,False,False,117,268.3,0,120.3,67.7,False,False,False,False,202,259.3,5.8,218.2,299.9,False,False,False,False,223,398.1,6.5,237.3,656.7,False,False,False,False,141,256.1,0,210.7,614.9,False,False,False,False,350,281.2,0,138.8,15.9,False,False,False,True,3,472.9,6,250.5,287,False,False,True,False,58,506,6.7,290.8,597,True,False,False,False,51,287.2,7,240.7,199.4,False,False,False,True
2547122400,Fail,90,431.3,6.2,253.6,369,False,False,False,False,876,449.5,6.6,279.9,407.5,False,False,False,False,31,289.3,0.2,276.4,841.2,False,False,False,False,89,282.4,1.4,150.3,323.7,False,False,False,True,51,259.9,6,271.5,191.1,False,False,True,False,13,491.4,6.9,274.7,379.4,False,False,False,False,117,297,0.1,223.4,164,True,False,False,False,81,315.2,8.1,290.9,144.3,False,False,False,False,17,424.1,6.3,249.1,291.6,False,False,False,False,56,425,0.1,389.3,847.2,False,False,False,False
2430894307,Win,99,261.2,0.5,164.8,338.9,False,False,False,False,21,238.7,4.9,205,350.7,False,False,False,False,23,526.6,6.8,439.4,879.9,False,False,True,False,76,217.6,0.1,258.6,613.4,False,False,False,False,90,438.7,5.9,240.3,311.5,False,False,False,False,517,299.7,2.7,228,701.8,True,False,False,False,235,330.5,0.1,209,298.3,False,False,False,False,67,333.8,6,360.9,240.5,False,False,False,False,64,312.7,0.8,300.5,685.9,False,False,False,False,119,464.3,6.7,408.8,346.1,False,False,False,False
2310504679,Fail,74,449.8,7.5,264.2,281,False,False,False,False,121,282.4,0.2,238.2,895.7,False,False,False,False,267,263.4,0,172.8,306.3,False,False,False,False,498,299.1,6.7,250.2,315.1,False,False,False,False,86,386.5,5.2,228.8,464.9,False,False,False,False,202,332.9,7.1,266.8,180.8,False,False,False,False,40,271,0.1,202,267.1,False,False,False,False,8,458.7,7.2,330.1,238.4,False,False,True,False,127,446.9,7.6,276.8,270.1,False,False,False,False,64,362.7,0.9,336.7,442.6,True,False,False,False
2567995625,Win,64,258.4,0,335.4,494.6,False,False,False,False,103,495.1,6.9,351.5,534.9,False,False,False,False,119,283.2,6.1,311.8,594.4,False,False,False,False,350,234.4,0.9,189.9,113.9,False,False,False,False,8,467.2,7.5,254.1,394.3,False,False,False,False,107,465.7,1.3,403.3,724.5,False,False,True,False,131,434.9,5.6,286.4,467.7,False,False,False,False,29,245.9,4.9,276.3,349.3,True,False,False,False,117,196,0,163.2,285.6,False,False,False,False,150,505.2,8,323.4,274.8,False,False,False,False
2594406645,Win,161,426.7,5.7,282.7,287.1,False,False,False,False,51,301.7,5.8,259.1,281.8,False,False,True,False,141,356.2,0.7,272.8,571.6,False,False,False,False,99,291.8,0.6,231.8,230.6,False,False,False,False,57,455,6.4,256,508,False,False,False,False,16,264.6,1.2,207.5,294.7,False,False,False,False,31,491.1,8.5,289.7,367.9,False,False,False,False,236,433.6,7.2,336,449.3,True,False,False,False,64,331.5,0.1,282,753,False,False,False,False,21,295.5,4.8,209.2,326.6,False,False,False,False
2412445943,Win,64,331.3,0,254,465.9,False,False,False,False,161,462.7,6.2,297.7,212.1,False,False,False,False,17,435.5,5.3,284.4,434.3,False,False,False,False,53,287.7,1.5,270.4,267.7,False,False,False,True,202,317.4,7.2,401.3,192.9,True,False,False,False,157,437.2,7.2,275.4,367.3,False,False,False,False,24,417.1,3.7,263.9,502.6,False,False,False,False,117,13,0,109.8,72.7,False,False,False,False,67,334.1,4.7,222.2,343,False,False,False,False,92,348.4,1.3,243.7,526.9,False,False,False,False
2680226046,Win,516,512.9,4.5,275.1,463.1,True,False,False,True,8,394.3,5.6,242.4,266,False,False,True,False,2,310.3,0.1,234.5,751.2,False,False,False,True,67,331.5,7.5,297.5,132.8,False,False,False,True,143,276.8,0.3,201.6,178.4,False,False,False,True,412,271.5,1.7,177.4,312.1,False,False,False,False,236,443.1,7.8,250.4,432.1,False,False,False,False,54,447.8,7.4,282.2,163.9,False,False,False,False,24,235.7,0.1,226.7,632,False,False,False,False,360,278.2,5.7,256.3,297.2,False,False,False,False
2602172680,Win,51,296.2,8.6,273,297.1,False,False,True,False,235,296.3,0.1,151.8,175.4,False,False,False,True,6,420.8,6.2,217.9,340.4,False,False,False,False,84,448.6,6.9,231.9,324.7,False,False,False,False,64,251.3,0.1,217.9,607,False,False,False,False,107,287.7,0.1,259.2,504.1,False,False,False,False,22,291.1,8.1,268.1,137.2,False,False,False,False,136,472.5,5.7,248.9,385.4,True,False,False,False,26,466.4,6.1,209.6,145.6,False,False,False,False,54,264.1,1.2,142.7,210.8,False,False,False,False
2314600715,Win,254,296.1,0,269.8,616.1,False,False,False,False,412,303.2,0.4,312.2,210.4,True,False,False,False,202,362,7.3,366.6,316.9,False,False,True,False,38,470.7,6.5,284,685.6,False,False,False,False,98,462.9,5.7,277.3,318.8,False,False,False,False,39,458.1,7.5,254.1,387,False,False,False,False,235,256.1,0.5,154.2,340.5,False,False,False,False,104,402.3,0.6,325.5,409.6,False,False,False,False,518,446,5.7,302.5,389.4,False,False,False,False,222,244.4,5.5,206.8,457.7,False,False,False,False
2529198359,Win,1,341.9,1,253.1,238.6,False,False,False,False,44,253.8,0,235.5,481.8,False,False,False,False,119,323.1,6.9,399.6,408.5,False,False,False,False,24,335,3.9,272.5,440.1,True,False,True,False,142,379.9,5.2,207,160.7,False,False,False,False,16,231.9,0.3,169.8,274,False,False,False,False,523,325.2,6.4,332.9,275.8,False,False,False,False,104,309.8,0,244.7,622.4,False,False,False,False,82,460.9,5.8,325.5,345,False,False,False,False,91,436.7,6.2,280.3,358.4,False,False,False,False
2483519768,Win,40,240.6,0.2,195.6,254.4,False,False,False,False,38,410.6,4.6,232.6,498.8,False,False,False,False,23,407.3,6.3,222,499.3,False,False,False,False,523,262.1,6,273.3,334,False,False,False,False,64,247.1,0,183.9,496.2,False,False,False,False,17,503.1,7.4,294.9,192.7,False,False,False,False,412,287.3,1.6,234.7,312.8,False,False,False,False,15,307.5,5.9,293.9,266.9,False,False,False,False,245,307.1,0.2,287.2,725.7,False,False,False,False,99,487.1,6.3,330.1,256.5,True,False,False,False
2511307038,Win,14,460.6,6.5,232.2,457.5,False,False,False,False,67,313,5.8,370,420.5,False,False,False,False,235,191.9,0.1,167.2,328.5,False,False,False,True,245,407.4,0.6,421.1,755.4,False,False,True,False,157,433,5.8,261.6,461.7,False,False,False,False,40,243.3,0.6,250.3,424,True,False,False,False,23,449.4,6.6,247.3,581.2,False,False,False,False,8,481.2,6.3,306.8,451,False,False,False,False,81,255.9,4.2,195.8,434.3,False,False,False,False,24,324.5,0.3,349.9,567.6,False,False,False,False
2637136173,Fail,121,282.5,0,213.3,815.1,False,False,False,False,147,219,0.2,161.9,161,False,False,False,False,202,281.5,5.6,202.9,260.3,False,False,False,False,517,418.2,6.9,236.4,433.4,False,False,False,False,58,458.2,7.6,249.7,214.7,False,False,False,False,53,294.8,1.1,202.6,289.1,False,False,False,False,875,469.9,6.8,271.1,340.7,False,False,False,False,99,453.4,6.2,293,209.4,True,False,True,False,35,299.8,0.2,268.1,454.9,False,False,False,False,145,295.4,8.2,321.1,281.3,False,False,False,False
2208432443,Win,81,307.9,0.5,264.2,265.1,False,False,False,True,103,369.7,5.2,197.9,232.1,False,False,False,False,18,244.7,4.5,321.3,403.8,False,False,True,False,39,488.5,7.9,418.9,571.7,True,False,False,True,59,293,0.3,289.8,509.6,False,False,False,False,111,300.3,1.7,264.4,375.2,False,False,False,False,236,294.4,7.5,314.4,427,False,False,False,False,79,334.7,0.3,373.3,717.9,False,False,False,False,7,511.3,6.9,292,224.6,False,False,False,False,17,272.3,3,156.4,378,False,False,False,False
2336719164,Fail,13,467.6,7.1,239,200.5,False,False,False,False,350,283.3,0.3,148.4,168.8,False,False,False,False,36,301.1,4.4,176.3,556.4,False,False,False,False,67,303.4,7.8,254.5,301.4,False,False,False,False,78,252.9,0,223.7,522.6,False,False,False,False,134,438.5,7,246.3,261.2,False,False,False,False,35,239.4,0.2,250.3,449.4,False,False,False,False,51,335,6.1,230.1,188.8,False,False,False,False,27,509,7.8,382.2,620.2,True,False,False,False,16,258.1,0,208.8,150.3,False,False,False,False
